,drugName,condition,avg_score
3931,Invega Sustenna,schizoaffective disorde,0.5241167434715821
3932,Invega Sustenna,schizophrenia,0.4765784394816653
3933,Invega Trinza,schizophrenia,0.36594982078853044
3934,Invokana,"diabetes, type 2",0.421485951324661
3935,Iohexol,body imaging,0.16747311827956984
3936,Ionamin,obesity,0.7548387096774194
3937,Ionamin,weight loss,0.5560547875064004
3938,Ipratropium,asthma,0.7488172043010752
3939,Ipratropium,"copd, maintenance",0.5019534050179211
3940,Ipratropium,rhinorrhea,0.45918458781362004
3941,Ipratropium Inhalation Solution,asthma,0.7524193548387097
3942,Irbesartan,diabetic kidney disease,0.7536738351254479
3943,Irbesartan,high blood pressure,0.30752688172043013
3944,Irbesartan,not listed / othe,0.15582437275985664
3945,Iressa,non-small cell lung cance,0.7478046594982078
3946,Irinotecan,colorectal cance,0.11594982078853047
3947,Iron polysaccharide,iron deficiency anemia,0.7461170848267621
3948,Iron sucrose,iron deficiency anemia,0.5752016129032258
3949,Isentress,hiv infection,0.5653853046594982
3950,Isocarboxazid,depression,0.7405017921146954
3951,Isoniazid,"tuberculosis, active",0.17715053763440858
3952,Isoniazid,"tuberculosis, latent",0.28406298003072195
3953,Isoniazid,"tuberculosis, prophylaxis",0.19892473118279566
3954,Isoptin SR,cluster headaches,0.7572580645161291
3955,Isosorbide dinitrate,angina,0.4168906810035842
3956,Isosorbide dinitrate,angina pectoris prophylaxis,0.03100358422939068
3957,Isosorbide mononitrate,angina,0.1905241935483871
3958,Isosorbide mononitrate,angina pectoris prophylaxis,0.45326563122262037
3959,Isosorbide mononitrate,esophageal spasm,0.8185483870967742
3960,Isosorbide mononitrate,heart failure,0.5059438470728793
3961,Isotretinoin,acne,0.6155362825232421
3962,Isotretinoin,acute nonlymphocytic leukemia,0.7588709677419354
3963,Isotretinoin,granuloma annulare,0.7661290322580645
3964,Isotretinoin,not listed / othe,0.7508064516129032
3965,Isotretinoin,rosacea,0.6503248207885305
3966,Isoxsuprine,cerebrovascular insufficiency,0.75
3967,Isoxsuprine,raynaud's syndrome,0.7246415770609319
3968,Isradipine,raynaud's syndrome,0.11433691756272402
3969,Istalol,"glaucoma, open angle",0.7612903225806451
3970,Istodax,peripheral t-cell lymphoma,0.0
3971,Itraconazole,"aspergillosis, aspergilloma",0.7782258064516129
3972,Itraconazole,candidemia,0.7162186379928315
3973,Itraconazole,dermatophytosis,0.46357526881720434
3974,Itraconazole,histoplasmosis,0.5024193548387096
3975,Itraconazole,"onychomycosis, fingernail",0.004032258064516129
3976,Itraconazole,"onychomycosis, toenail",0.746415770609319
3977,Itraconazole,sporotrichosis,0.700089605734767
3978,Itraconazole,vaginal yeast infection,0.6552120669056153
3979,Itraconazole,ungal infection prophylaxis,0.11111111111111112
3980,Ivabradine,heart failure,0.7548387096774194
3981,Ivermectin,ascariasis,0.4190860215053763
3982,Ivermectin,head lice,0.437888888888889
3983,Ivermectin,rosacea,0.5565078063301135
3984,Ivermectin,scabies,0.8288978494623656
3985,Ixekizumab,plaque psoriasis,0.5076657706093191
3986,Jakafi,polycythemia vera,0.5881720430107527
3987,Jalyn,4</span> users found this comment helpful.,0.11433691756272402
3988,Jalyn,benign prostatic hyperplasia,0.34036738351254486
3989,Jantoven,prevention of thromboembolism in atrial fibrillation,0.7593189964157706
3990,Janumet,"diabetes, type 2",0.3817204301075269
3991,Januvia,"diabetes, type 2",0.3637115839243499
3992,Jardiance,"diabetes, type 2",0.4556428637073798
3993,Jencycla,birth control,0.0064516129032258064
3994,Jentadueto,"diabetes, type 2",0.41076762246117077
3995,Jolessa,0</span> users found this comment helpful.,0.1388888888888889
3996,Jolessa,1</span> users found this comment helpful.,0.3619175627240143
3997,Jolessa,2</span> users found this comment helpful.,0.270131421744325
3998,Jolessa,3</span> users found this comment helpful.,0.33575268817204296
3999,Jolessa,4</span> users found this comment helpful.,0.07267025089605733
4000,Jolessa,5</span> users found this comment helpful.,0.004032258064516129
4001,Jolessa,abnormal uterine bleeding,0.0770310633213859
4002,Jolessa,birth control,0.34793053422085685
4003,Jolessa,endometriosis,0.7645161290322581
4004,Jolessa,polycystic ovary syndrome,0.03342293906810036
4005,Jolivette,abnormal uterine bleeding,0.04802867383512545
4006,Jolivette,amenorrhea,0.16827956989247309
4007,Jolivette,birth control,0.35182669936489974
4008,Jolivette,endometriosis,0.3997759856630825
4009,Jublia,"onychomycosis, toenail",0.3939837952445858
4010,Juleber,birth control,0.3917114695340502
4011,Junel 1 / 20,birth control,0.40807945041816013
4012,Junel 1.5 / 30,birth control,0.25120967741935485
4013,Junel 1.5 / 30,menstrual disorders,0.0
4014,Junel Fe 1 / 20,10</span> users found this comment helpful.,0.0913978494623656
4015,Junel Fe 1 / 20,12</span> users found this comment helpful.,0.06523297491039426
4016,Junel Fe 1 / 20,13</span> users found this comment helpful.,0.38548387096774195
4017,Junel Fe 1 / 20,25</span> users found this comment helpful.,0.7423835125448028
4018,Junel Fe 1 / 20,3</span> users found this comment helpful.,0.3496415770609319
4019,Junel Fe 1 / 20,abnormal uterine bleeding,0.2034306195596518
4020,Junel Fe 1 / 20,acne,0.3371243451888613
4021,Junel Fe 1 / 20,birth control,0.32385108968813087
4022,Junel Fe 1 / 20,endometriosis,0.1690860215053763
4023,Junel Fe 1 / 20,gonadotropin inhibition,0.03745519713261648
4024,Junel Fe 1 / 20,menstrual disorders,0.17650089605734764
4025,Junel Fe 1 / 20,polycystic ovary syndrome,0.39917114695340505
4026,Junel Fe 1 / 20,postmenopausal symptoms,0.7041218637992831
4027,Junel Fe 1.5 / 30,abnormal uterine bleeding,0.008467741935483872
4028,Junel Fe 1.5 / 30,acne,0.02818100358422939
4029,Junel Fe 1.5 / 30,birth control,0.33394020853698275
4030,Junel Fe 24,birth control,0.5190561529271207
4031,Juvederm Voluma XC,acial wrinkles,0.16666666666666663
4032,Kadian,4</span> users found this comment helpful.,0.7532258064516129
4033,Kadian,chronic pain,0.6268458781362007
4034,Kadian,pain,0.6564605734767024
4035,Kaletra,hiv infection,0.700089605734767
4036,Kapidex,barrett's esophagus,0.6047670250896056
4037,Kapidex,erosive esophagitis,0.7318996415770608
4038,Kapidex,gerd,0.643936678614098
4039,Kapvay,adhd,0.5892099761051374
4040,Kariva,5</span> users found this comment helpful.,0.05958781362007168
4041,Kariva,6</span> users found this comment helpful.,0.03261648745519713
4042,Kariva,9</span> users found this comment helpful.,0.7294802867383512
4043,Kariva,birth control,0.35336265884652984
4044,Kava,anxiety and stress,0.728673835125448
4045,Kava,herbal supplementation,0.7383512544802867
4046,Kazano,"diabetes, type 2",0.0016129032258064516
4047,Keflex,acne,0.509289127837515
4048,Keflex,bacterial infection,0.536491935483871
4049,Keflex,bladder infection,0.4570116487455197
4050,Keflex,bone infection,0.20215053763440857
4051,Keflex,kidney infections,0.7967741935483871
4052,Keflex,otitis media,0.7202508960573477
4053,Keflex,skin or soft tissue infection,0.6037703336090432
4054,Keflex,upper respiratory tract infection,0.2903225806451613
4055,Kemadrin,parkinson's disease,0.7254480286738352
4056,Kenalog,atopic dermatitis,0.7434587813620072
4057,Kenalog,dermatitis,0.7774193548387096
4058,Kenalog,psoriasis,0.5565113500597372
4059,Kenalog-10,alopecia,0.7834080047789724
4060,Kenalog-10,dermatological disorders,0.7294802867383512
4061,Kenalog-10,osteoarthritis,0.0024193548387096775
4062,Kenalog-10,pityriasis rubra pilaris,0.7524193548387097
4063,Kenalog-10,psoriasis,0.7596774193548388
4064,Kenalog-40,allergic rhinitis,0.7599014336917562
4065,Kenalog-40,iritis,0.7508064516129032
4066,Kenalog-40,lichen planus,0.14372759856630826
4067,Kenalog-40,osteoarthritis,0.3093189964157706
4068,Kenalog-40,psoriasis,0.7302867383512545
4069,Kenalog-40,rheumatoid arthritis,0.7631720430107527
4070,Kenalog-40,systemic lupus erythematosus,0.7612903225806451
4071,Keppra,7</span> users found this comment helpful.,0.7556451612903226
4072,Keppra,9</span> users found this comment helpful.,0.7572580645161291
4073,Keppra,bipolar disorde,0.14372759856630826
4074,Keppra,epilepsy,0.425027808676307
4075,Keppra,neuralgia,0.7155913978494624
4076,Keppra,new daily persistent headache,0.40985663082437274
4077,Keppra,seizures,0.40266383468295064
4078,Keppra XR,epilepsy,0.7305555555555555
4079,Keppra XR,seizures,0.5099798387096774
4080,Kerydin,6</span> users found this comment helpful.,0.7548387096774194
4081,Kerydin,"onychomycosis, toenail",0.26871079749103943
4082,Ketalar,anesthesia,0.7854838709677419
4083,Ketamine,anesthesia,0.23293650793650794
4084,Ketamine,pain,0.546326164874552
4085,Ketoconazole,dandruff,0.4839068100358423
4086,Ketoconazole,dermatophytosis,0.7548387096774194
4087,Ketoconazole,not listed / othe,0.007258064516129033
4088,Ketoconazole,seborrheic dermatitis,0.5379106929510155
4089,Ketoconazole,tinea corporis,0.39435483870967736
4090,Ketoconazole,tinea versicol,0.49826762246117084
4091,Ketoconazole,vaginal yeast infection,0.0636200716845878
4092,Ketoprofen,back pain,0.728673835125448
4093,Ketoprofen,"gout, acute",0.7528225806451613
4094,Ketoprofen,osteoarthritis,0.7532258064516129
4095,Ketoprofen,pain,0.7538418458781362
4096,Ketoprofen,rheumatoid arthritis,0.7147849462365591
4097,Ketorolac,pain,0.5494137224782386
4098,Ketorolac,postoperative ocular inflammation,0.36393369175627244
4099,Ketorolac,postoperative pain,0.5300367855121675
4100,Ketotifen,"conjunctivitis, allergic",0.7509984639016897
4101,Keytruda,head and neck cance,0.3798387096774194
4102,Keytruda,melanoma,0.004032258064516129
4103,Keytruda,"melanoma, metastatic",0.42795698924731185
4104,Keytruda,non-small cell lung cance,0.0
4105,Kineret,schnitzler syndrome,0.7532258064516129
4106,Kionex,hyperkalemia,0.15259856630824373
4107,Klonopin,3</span> users found this comment helpful.,0.7524193548387097
4108,Klonopin,4</span> users found this comment helpful.,0.7532258064516129
4109,Klonopin,5</span> users found this comment helpful.,0.7262544802867383
4110,Klonopin,6</span> users found this comment helpful.,0.7270609318996416
4111,Klonopin,anxiety,0.6904274467452379
4112,Klonopin,benzodiazepine withdrawal,0.7480286738351254
4113,Klonopin,bipolar disorde,0.6559375589511414
4114,Klonopin,burning mouth syndrome,0.6189964157706093
4115,Klonopin,insomnia,0.7621381306865178
4116,Klonopin,migraine prevention,0.45929659498207887
4117,Klonopin,night terrors,0.7637320788530466
4118,Klonopin,panic disorde,0.7202524819995558
4119,Klonopin,periodic limb movement disorde,0.7387544802867382
4120,Klonopin,restless legs syndrome,0.5500112007168458
4121,Klonopin,seizure prevention,0.6551459293394777
4122,Klonopin Wafer,anxiety,0.7534050179211469
4123,Klonopin Wafer,bipolar disorde,0.7620967741935484
4124,Klonopin Wafer,panic disorde,0.7531063321385902
4125,Klonopin Wafer,restless legs syndrome,0.13288530465949822
4126,Klonopin Wafer,seizure prevention,0.775
4127,Klor-Con,36</span> users found this comment helpful.,0.7790322580645161
4128,Klor-Con,hypokalemia,0.7617383512544802
4129,Klor-Con,prevention of hypokalemia,0.3028972520908005
4130,KneeRelief,muscle pain,0.7540322580645161
4131,Kombiglyze XR,"diabetes, type 2",0.22808641975308644
4132,Krystexxa,gout,0.7657407407407407
4133,Kybella,submental fullness,0.38346774193548383
4134,Kyleena,birth control,0.5092062474779844
4135,Kytril,"nausea/vomiting, chemotherapy induced",0.1690860215053763
4136,Kytril,"nausea/vomiting, postoperative",0.7580645161290323
4137,L-Carnitine,peripheral neuropathy,0.7049283154121864
4138,L-Methylfolate Calcium,dietary supplementation,0.7504032258064517
4139,L-methylfolate,borderline personality disorde,0.7113799283154122
4140,L-methylfolate,depression,0.6322349842511132
4141,L-methylfolate,lic acid deficiency,0.6114919354838709
4142,LMX 4,anesthesia,0.0
4143,LMX 5,hemorrhoids,0.7399641577060931
4144,Labetalol,high blood pressure,0.22231182795698923
4145,Lac-Hydrin,dry skin,0.7967741935483871
4146,Lacosamide,seizures,0.46551115390787995
4147,Lacrisert,dry eye disease,0.5481780167264038
4148,Lacrisert,eye redness,0.7302867383512545
4149,Lactaid,lactose intolerance,0.37904719235364404
4150,Lactase,lactose intolerance,0.2663157108721625
4151,Lactic acid,dry skin,0.7556451612903226
4152,Lactobacillus acidophilus,clostridial infection,0.7310931899641577
4153,Lactobacillus acidophilus,constipation,0.700089605734767
4154,Lactobacillus acidophilus,diarrhea,0.0064516129032258064
4155,Lactobacillus acidophilus,irritable bowel syndrome,0.7512320788530467
4156,Lactobacillus acidophilus,vaginal yeast infection,0.6635560675883256
4157,Lactulose,"constipation, acute",0.6306650736758264
4158,Lactulose,"constipation, chronic",0.7047242134607726
4159,Lagesic,pain,0.6944444444444444
4160,Lamictal,32</span> users found this comment helpful.,0.7758064516129033
4161,Lamictal,4</span> users found this comment helpful.,0.739336917562724
4162,Lamictal,9</span> users found this comment helpful.,0.11836917562724016
4163,Lamictal,bipolar disorde,0.645437275985663
4164,Lamictal,epilepsy,0.3189247311827957
4165,Lamictal,post traumatic stress disorde,0.7980286738351254
4166,Lamictal,schizoaffective disorde,0.6398924731182796
4167,Lamictal,seizure prevention,0.416274641577061
4168,Lamictal ODT,bipolar disorde,0.7310931899641577
4169,Lamictal XR,seizure prevention,0.4672043010752688
4170,Lamisil,20</span> users found this comment helpful.,0.07168458781362007
4171,Lamisil,"onychomycosis, fingernail",0.7678912783751493
4172,Lamisil,"onychomycosis, toenail",0.5652588227185001
4173,Lamisil,tinea capitis,0.7796594982078853
4174,Lamisil,tinea pedis,0.48012544802867385
4175,Lamisil AT,tinea corporis,0.004838709677419355
4176,Lamisil AT,tinea cruris,0.028195937873357228
4177,Lamivudine,hiv infection,0.4599462365591398
4178,Lamivudine,hepatitis b,0.7548387096774194
4179,Lamivudine / zidovudine,hiv infection,0.7532258064516129
4180,Lamotrigine,anxiety,0.4826568100358424
4181,Lamotrigine,bipolar disorde,0.6390956883309498
4182,Lamotrigine,borderline personality disorde,0.6691967109424415
4183,Lamotrigine,cyclothymic disorde,0.7196236559139785
4184,Lamotrigine,depression,0.6392190152801357
4185,Lamotrigine,epilepsy,0.4742127496159755
4186,Lamotrigine,migraine prevention,0.5176299283154122
4187,Lamotrigine,not listed / othe,0.37862903225806455
4188,Lamotrigine,post traumatic stress disorde,0.6959408602150539
4189,Lamotrigine,restless legs syndrome,0.004032258064516129
4190,Lamotrigine,schizoaffective disorde,0.6805891577060932
4191,Lamotrigine,seizure prevention,0.4357139947865754
4192,Lanacane,pain,0.14050179211469535
4193,Lanacane,pruritus,0.7258512544802868
4194,Lanolin,dry skin,0.75
4195,Lanoxicaps,atrial fibrillation,0.7870967741935484
4196,Lansoprazole,aspiration pneumonia,0.11111111111111112
4197,Lansoprazole,barrett's esophagus,0.7649193548387097
4198,Lansoprazole,erosive esophagitis,0.7656451612903226
4199,Lansoprazole,gerd,0.5672436401783373
4200,Lansoprazole,gastritis/duodenitis,0.75
4201,Lansoprazole,helicobacter pylori infection,0.700089605734767
4202,Lansoprazole,stomach ulce,0.42302867383512543
4203,Lanthanum carbonate,hyperphosphatemia of renal failure,0.3778225806451613
4204,Lantus,"diabetes, type 1",0.6241039426523297
4205,Lantus,"diabetes, type 2",0.4858363201911589
4206,Lantus Solostar,"diabetes, type 1",0.0024193548387096775
4207,Lantus Solostar,"diabetes, type 2",0.4924059139784946
4208,Lariam,malaria,0.37661290322580643
4209,Lariam,malaria prevention,0.3804435483870967
4210,Larin 24 Fe,birth control,0.0016129032258064516
4211,Larin Fe 1 / 20,2</span> users found this comment helpful.,0.7238351254480286
4212,Larin Fe 1 / 20,birth control,0.2347072879330944
4213,Larissia,birth control,0.08413978494623656
4214,Lasix,edema,0.5232078853046596
4215,Lasix,heart failure,0.7488351254480287
4216,Lasix,high blood pressure,0.4838530465949821
4217,Lastacaft,"conjunctivitis, allergic",0.44167946748591913
4218,Latanoprost,"glaucoma, open angle",0.3423118279569892
4219,Latanoprost,intraocular hypertension,0.6071236559139785
4220,Latisse,8</span> users found this comment helpful.,0.7564516129032258
4221,Latisse,eyelash hypotrichosis,0.11272401433691757
4222,Latuda,21</span> users found this comment helpful.,0.016935483870967744
4223,Latuda,3</span> users found this comment helpful.,0.030197132616487453
4224,Latuda,8</span> users found this comment helpful.,0.0064516129032258064
4225,Latuda,bipolar disorde,0.48767522899243326
4226,Latuda,borderline personality disorde,0.7605286738351255
4227,Latuda,schizoaffective disorde,0.6836133512544803
4228,Latuda,schizophrenia,0.4215873560588729
4229,Lazanda,breakthrough pain,0.782258064516129
4230,Leader Nicotine Polacrilex,smoking cessation,0.030197132616487453
4231,Lecithin,herbal supplementation,0.7707885304659499
4232,Ledipasvir / sofosbuvir,hepatitis c,0.6584771620255491
4233,Leflunomide,psoriatic arthritis,0.7113799283154122
4234,Leflunomide,rheumatoid arthritis,0.4958966753182549
4235,Lemtrada,multiple sclerosis,0.5644563918757467
4236,Lenalidomide,multiple myeloma,0.31780167264038234
4237,Lescol,25</span> users found this comment helpful.,0.7423835125448028
4238,Lesinurad,gout,0.7524193548387097
4239,Lessina,birth control,0.2742931103146157
4240,Lessina,ovarian cysts,0.75
4241,Letairis,pulmonary hypertension,0.6646281362007168
